fTNear,fTFar,fDelT,fQNear,fQFar,d
1940060419,1940060414,-5,1057,2158,40
1942897180,1942897174,-6,1091,3409,40
1952170582,1952170577,-5,1296,3609,40
1953951998,1953951993,-5,1428,3306,40
1961574298,1961574291,-7,1186,3827,40
1961994894,1961994886,-8,1211,3413,40
1967298286,1967298290,4,1735,1777,40
1971831522,1971831518,-4,633,2644,40
1973608509,1973608505,-4,986,4188,40
1978204167,1978204161,-6,746,2291,40
1980538287,1980538281,-6,921,3716,40
1985895061,1985895048,-13,371,1654,40
1986666806,1986666821,15,207,1311,40
1989600218,1989600214,-4,1019,2809,40
1995053170,1995053164,-6,1234,3547,40
2000402180,2000402175,-5,745,3127,40
2001365761,2001365753,-8,1036,4057,40
2019073345,2019073337,-8,727,3770,40
2019750790,2019750810,20,518,1206,40
2020289743,2020289737,-6,2968,7551,40
2024673899,2024673895,-4,1247,2568,40
2026661297,2026661291,-6,1045,3842,40
2029740326,2029740322,-4,1186,3915,40
2029807283,2029807289,6,10429,35394,40
2030233554,2030233549,-5,1143,4145,40
2034623574,2034623569,-5,1424,3851,40
2038942939,2038942927,-12,30719,20158,40
2046240659,2046240653,-6,1170,3302,40
2048631364,2048631356,-8,725,2971,40
2057196166,2057196159,-7,574,4195,40
2057248323,2057248317,-6,1335,4932,40
2057659784,2057659778,-6,855,3938,40
2064667921,2064667914,-7,1333,3768,40
2065506694,2065506712,18,44,3342,40
2068139346,2068139339,-7,788,5211,40
2068943848,2068943866,18,224,2207,40
2071657644,2071657638,-6,963,3872,40
2072694282,2072694281,-1,2777,4810,40
2074483687,2074483682,-5,946,2461,40
2074541359,2074541370,11,355,1474,40
2074619390,2074619398,8,189,1230,40
2076563574,2076563571,-3,801,3011,40
2082531243,2082531238,-5,1130,3652,40
2087365176,2087365170,-6,828,3453,40
2088935692,2088935685,-7,823,2386,40
2105607889,2105607883,-6,1375,3275,40
2106261742,2106261749,7,3129,1494,40
2106639414,2106639409,-5,1022,3646,40
2106784202,2106784207,5,5435,2374,40
2113679503,2113679518,15,1143,1276,40
2115531081,2115531074,-7,1318,4586,40
2121181334,2121181319,-15,181,1288,40
2121932803,2121932796,-7,1093,3114,40
2125349583,2125349584,1,2075,1765,40
2133181239,2133181230,-9,896,3594,40
2134373248,2134373254,6,163,891,40
2137416563,2137416555,-8,865,3688,40
2140552634,2140552630,-4,893,2078,40
2146704662,2146704666,4,1537,849,40
2147658619,2147658614,-5,787,2935,40
2160881093,2160881086,-7,220,1262,40
2162747803,2162747798,-5,1295,3174,40
2163254062,2163254055,-7,975,3874,40
2164319638,2164319629,-9,98,1288,40
2171422831,2171422835,4,1377,1126,40
2173309219,2173309221,2,1735,1656,40
2174108606,2174108599,-7,1100,6103,40
2176398843,2176398838,-5,1043,4060,40
2178212003,2178211997,-6,1038,3356,40
2180726501,2180726494,-7,1172,3872,40
2181515182,2181515178,-4,1138,3992,40
2182342665,2182342658,-7,737,3740,40
2186292439,2186292433,-6,1443,4109,40
2186359085,2186359083,-2,198,1383,40
2189722176,2189722170,-6,1402,2406,40
2192222311,2192222305,-6,1299,3864,40
2198443938,2198443930,-8,813,3791,40
2203182484,2203182478,-6,1007,3923,40
2203463953,2203463948,-5,772,3485,40
2205542871,2205542864,-7,829,3449,40
2206118992,2206119005,13,688,2686,40
2206461737,2206461730,-7,1236,3160,40
2206706702,2206706714,12,853,2706,40
2208556273,2208556269,-4,798,3590,40
2209654383,2209654379,-4,917,3204,40
2214111174,2214111168,-6,861,3598,40
2227768978,2227768979,1,132,1064,40
2228571596,2228571590,-6,1038,3439,40
2229054789,2229054794,5,3090,2262,40
2229955536,2229955542,6,3100,1183,40
2233298933,2233298912,-21,109,1931,40
2233591517,2233591519,2,46,1252,40
2237783782,2237783777,-5,532,1080,40
2238613254,2238613247,-7,1182,4155,40
2241277274,2241277270,-4,1180,2564,40
2252816305,2252816299,-6,1335,3237,40
2256985394,2256985411,17,20,954,40
2264860727,2264860721,-6,1185,5763,40
2266712144,2266712141,-3,617,2398,40
2269457009,2269457005,-4,815,3709,40
2269608232,2269608243,11,453,1909,40
2277934853,2277934847,-6,780,3734,40
2285984381,2285984374,-7,1225,4095,40
2286516096,2286516089,-7,1326,4695,40
2306246369,2306246375,6,4495,1978,40
2306662787,2306662781,-6,1001,2561,40
2308839833,2308839830,-3,939,2895,40
2326008443,2326008436,-7,586,2070,40
2329079503,2329079518,15,724,2887,40
2331152790,2331152784,-6,1035,3171,40
2336694488,2336694484,-4,2466,6064,40
2339428985,2339428979,-6,686,2960,40
2341006558,2341006552,-6,758,3971,40
2342715214,2342715209,-5,888,2978,40
2346929850,2346929857,7,8652,2967,40
2348471810,2348471805,-5,626,1707,40
2351918115,2351918110,-5,809,3844,40
2355620045,2355620037,-8,596,3852,40
2355904247,2355904243,-4,882,2708,40
2359228785,2359228778,-7,1008,3438,40
2359625719,2359625734,15,1711,7865,40
2363032910,2363032905,-5,520,2385,40
2370721994,2370721987,-7,820,3475,40
2371187093,2371187085,-8,1037,3458,40
2372436614,2372436633,19,315,899,40
2376801636,2376801650,14,15194,34453,40
2393028196,2393028196,0,33914,19383,40
2393254461,2393254456,-5,776,2627,40
2397181681,2397181674,-7,1115,3957,40
2415076188,2415076181,-7,712,2267,40
2416723668,2416723662,-6,1277,4641,40
2417263783,2417263786,3,1367,1274,40
2417595949,2417595941,-8,878,3052,40
2419868238,2419868233,-5,972,3565,40
2422806758,2422806750,-8,892,4150,40
